Content Type,Extracted Data,Extra Info / Link
Link,India's Oldest Soft Drink Is 2 Years Older Than Coca-Cola,https://food.ndtv.com/food-drinks/which-is-indias-oldest-soda-based-drink-11351258?pfrom=home-ndtv_lateststories
Link,Video Shows How CISF Helped Retrieve Woman's Lost iPad At Tirupati Airport,https://www.ndtv.com/offbeat/video-shows-how-cisf-helped-retrieve-womans-lost-ipad-at-tirupati-airport-11358738?pfrom=home-ndtv_lateststories
Link,Ravi Shastri's Swipe At RCB After CSK Star Showed IPL The Right Approach,https://sports.ndtv.com/ipl-2026/ravi-shastris-swipe-at-rcb-after-khaleel-ahmed-showed-the-right-approach-in-csk-vs-kkr-game-11358981?pfrom=home-ndtv_lateststories
Link,Which City Is Called The Perfume Capital Of India?,https://www.ndtv.com/travel/which-city-is-called-the-perfume-capital-of-india-11356301?pfrom=home-ndtv_lateststories
Link,"""Indian Memes Are GOAT"": Iran Mocks US' Hormuz Blockade With 'Dhamaal' Video",https://www.ndtv.com/world-news/iran-us-war-news-indian-memes-are-goat-iran-mocks-us-hormuz-blockade-with-dhamaal-video-11355145?pfrom=home-ndtv_lateststories
Link,Okra Water vs Methi Water: Which Is Better For A Fatty Liver?,https://www.ndtv.com/health/okra-water-vs-methi-water-which-is-better-for-a-fatty-liver-11356529?pfrom=home-ndtv_lateststories
Link,"""Rohit Disagreed, Suryakumar Was Shocked"": Hardik's Captaincy Ridiculed",https://sports.ndtv.com/ipl-2026/hardik-pandya-mediocre-captain-not-in-sync-with-rohit-sharma-on-field-ex-india-star-sadagoppan-ramesh-11355450?pfrom=home-ndtv_lateststories
Link,"Man Claims Rs 14,000 Birkenstock Shoes Turned Dust In 10 Months, Brand Reacts",https://www.ndtv.com/lifestyle/man-claims-rs-14-000-birkenstock-shoes-turned-dust-in-10-months-brand-reacts-11354337?pfrom=home-ndtv_icymistories
Link,98-Year-Old Nani Who Began Selling Gujarati Snacks At 91 Is A Viral Sensation,https://food.ndtv.com/food-drinks/98-year-old-nani-who-began-selling-gujarati-snacks-at-91-is-a-viral-sensation-now-11357401?pfrom=home-ndtv_icymistories
Link,"Family Of 8 Spends 49 Lakh On Flight, Denied Boarding At Bengaluru Airport",https://www.ndtv.com/travel/family-of-8-spends-rs-49-lakh-on-flights-klm-denies-boarding-at-bengaluru-airport-11351013?pfrom=home-ndtv_icymistories
Link,Gastroenterologists Explain How Gond Katira Is Beneficial For Weight Loss,https://www.ndtv.com/health/gastroenterologists-explain-how-gond-katira-is-beneficial-for-weight-loss-11350915?pfrom=home-ndtv_icymistories
Link,Ajinkya Rahane Hints At Serious Changes In Team As KKR Hit Rock Bottom,https://sports.ndtv.com/ipl-2026/ipl-ajinkya-rahane-reflects-on-batting-struggles-as-kkr-suffer-32-run-loss-to-csk-11358162?pfrom=home-ndtv_icymistories
Link,AI-Generated Kids In Teaser Of New Varun Dhawan Film Leaves Internet Baffled,https://www.ndtv.com/entertainment/ai-generated-kids-in-teaser-of-new-varun-dhawan-film-leaves-internet-baffled-11355473?pfrom=home-ndtv_icymistories
Link,Maran's Reaction Sums Up Value Of Sooryavanshi's First Ball Duck. Video,https://sports.ndtv.com/ipl-2026/kavya-marans-reaction-sums-up-value-of-vaibhav-sooryavanshis-first-ball-duck-video-11354357?pfrom=home-ndtv_icymistories
Link,5 Summer-Special Pulao Recipes That Are Light On Your Gut,https://food.ndtv.com/food-drinks/5-summer-special-pulao-recipes-that-are-light-on-your-gut-11355993?pfrom=home-ndtv_icymistories
Link,The Rs 500 Liver Test That Can Prevent A Rs 20 Lakh Hospitalisation,https://www.ndtv.com/health/the-rs-500-test-that-can-prevent-a-rs-20-lakh-hospitalisation-why-liver-screening-should-be-part-of-every-insurance-plan-11350409?pfrom=home-ndtv_icymistories
Link,Hormuz A Minefield: The Iran Sea Mines Challenge,https://www.ndtv.com/video/hormuz-a-minefield-the-iran-sea-mines-challenge-1085027?pfrom=home-ndtv_video
Link,"'Act Against HR Executive': Mohandas Pai On 'Conversion', Harassment At TCS",https://www.ndtv.com/video/act-against-hr-executive-mohandas-pai-on-conversion-harassment-at-tcs-1085066?pfrom=home-ndtv_video
Link,"'Tawakkul al-Allah': Meet Sheikh Moussa, The Man Israel Can't Move",https://www.ndtv.com/video/tawakkul-al-allah-meet-sheikh-moussa-the-man-israel-can-t-move-1085064?pfrom=home-ndtv_video
Link,Hormuz Crisis Deepens: China Tanker Turns Back,https://www.ndtv.com/video/hormuz-crisis-deepens-china-tanker-turns-back-1085044?pfrom=home-ndtv_video
Link,Tamil New Year In Election Season: The Political Face off Over Sappad!,https://www.ndtv.com/video/tamil-new-year-in-election-season-the-political-face-off-over-sappad-1085026?pfrom=home-ndtv_video
Link,Web Stories,https://www.ndtv.com/webstories?pfrom=home-ndtv_webstories
Link,Protein-Rich Green Moong Cutlets For Anytime Craving,https://food.ndtv.com/webstories/food/protein-rich-green-moong-cutlets-for-anytime-craving-51914?pfrom=home-ndtv_webstories
Link,8 Suit Styles Every Woman Needs,https://www.ndtvshopping.com/webstories/8-suit-styles-every-woman-needs-51912?pfrom=home-ndtv_webstories
Link,Top 7 Indian Destinations To Visit This Summer Season,https://www.ndtv.com/travel/webstories/top-7-indian-destinations-to-visit-this-summer-season-51913?pfrom=home-ndtv_webstories
Link,6 Activities That Will Make Your Meghalaya Trip Complete,https://www.ndtv.com/travel/webstories/6-activities-that-will-make-your-meghalaya-trip-complete-51908?pfrom=home-ndtv_webstories
Link,Siddharth Nigam’s Easy and Stylish Outfit,https://www.whosthat360.com/webstories/whosthat360/siddharth-nigam-s-easy-and-stylish-outfit-51909?pfrom=home-ndtv_webstories
Link,"Indians over 65 are switching from hearing aids to this new device.
Hearing Aids
|
Sponsored",https://in.hear.com/d/en_price_list_display
Link,How US-Iran Talks Have Exposed Pakistan To 3 Big Risks,https://www.ndtv.com/opinion/opinion-3-things-that-may-trouble-pakistan-after-playing-host-to-us-iran-talks-11355696?pfrom=home-ndtv_opinion
Link,Sushant Sareen,https://www.ndtv.com/opinion/opinion-3-things-that-may-trouble-pakistan-after-playing-host-to-us-iran-talks-11355696?pfrom=home-ndtv_opinion
Link,"The Great North-South Debate, And Prickly Questions About 'Fairness'",https://www.ndtv.com/opinion/the-great-north-south-debate-and-prickly-questions-about-fairness-11355049?pfrom=home-ndtv_opinion
Link,Shashi Tharoor,https://www.ndtv.com/opinion/the-great-north-south-debate-and-prickly-questions-about-fairness-11355049?pfrom=home-ndtv_opinion
Link,How Netanyahu Is Fast Turning Into The Worst 'Deal' Trump Ever Made,https://www.ndtv.com/opinion/how-netanyahu-is-fast-turning-into-the-worst-deal-trump-has-ever-made-11355037?pfrom=home-ndtv_opinion
Link,Bashir Ali Abbas,https://www.ndtv.com/opinion/how-netanyahu-is-fast-turning-into-the-worst-deal-trump-has-ever-made-11355037?pfrom=home-ndtv_opinion
Link,Why Netanyahu Is Both The Happiest And The Most Anxious Man Right Now,https://www.ndtv.com/opinion/us-israel-iran-war-why-netanyahu-may-be-both-the-happiest-and-the-most-scared-man-right-now-11350251?pfrom=home-ndtv_opinion
Link,Naresh Kaushik,https://www.ndtv.com/opinion/us-israel-iran-war-why-netanyahu-may-be-both-the-happiest-and-the-most-scared-man-right-now-11350251?pfrom=home-ndtv_opinion
Link,From Climbing On JP's Car To Ousting Left: Mamata Banerjee's Bengal Journey,https://www.ndtv.com/india-news/mamata-banerjee-2026-bengal-assembly-election-anti-incumbency-bjp-push-sir-impact-why-2026-is-mamata-banerjees-big-fight-11355174??pfrom=home-ndtv_premium
Link,"Delhi-Dehradun Expressway Inaugurated: Route, Travel Time, Features Explained",https://www.ndtv.com/india-news/delhi-dehradun-expressway-route-travel-time-features-explained-11349282
Link,Should You Apply Colour Corrector Before Concealer To Hide Dark Circles?,https://www.ndtvshopping.com/beauty-and-grooming/how-to-cover-dark-circles-using-concealer-and-colour-corrector-11351294?pfrom=home-ndtv_shopping
Link,Top 5 Kurti Necklines That Work Perfectly For Office Wear For Women,https://www.ndtvshopping.com/fashion/best-kurti-necklines-perfect-for-office-wear-summer-office-style-guide-11350837?pfrom=home-ndtv_shopping
Link,Who Is Winning The War? | Ctrl Alt Defence Ep 40,https://www.ndtv.com/podcast/ctrl-alt-defence-1018/who-is-winning-the-war-ctrl-alt-defence-ep-40-1080289?pfrom=home-ndtv_podcast
Link,Vishnu Som's Operation Sindoor Book Is Here! | CTRL ALT Defence Ep 39,https://www.ndtv.com/podcast/ctrl-alt-defence-1018/vishnu-som-s-operation-sindoor-book-is-here-ctrl-alt-defence-ep-39-1074610?pfrom=home-ndtv_podcast
Link,Entertainment,https://www.ndtv.com/entertainment?pfrom=home-ndtv_entertaiment
Link,"Ram Charan Reviews Adivi Sesh And Mrunal Thakur's Dacoit: ""Terrific""",https://www.ndtv.com/entertainment/ram-charan-praises-adivi-seshs-performance-in-dacoit-calls-it-solid-and-memorable-11357202?pfrom=home-ndtv_entertaiment
Link,Akshay Kumar Recalls How His Vaishno Devi Trip In 1969 Turned Tragic,https://www.ndtv.com/entertainment/akshay-kumar-recalls-how-his-vaishno-devi-trip-in-1969-turned-tragic-i-became-unconscious-11357575?pfrom=home-ndtv_entertaiment
Link,Censor Board Chops Akshay Kumar's Bhooth Bangla Runtime By 11 Minutes,https://www.ndtv.com/entertainment/censor-board-chops-akshay-kumars-bhooth-bangla-runtime-by-11-minutes-11356576?pfrom=home-ndtv_entertaiment
Link,Watch: Farhan Akhtar Sings Asha Bhosle's Dum Maro Dum At University In Punjab,https://www.ndtv.com/entertainment/watch-farhan-akhtar-sings-asha-bhosles-dum-maro-dum-at-university-in-punjab-11355991?pfrom=home-ndtv_entertaiment
Link,Why Dhurandhar 2 Trainer Calls Katrina Kaif 'Hrithik Roshan's Female Version',https://www.ndtv.com/lifestyle/why-dhurandhar-2-actor-trainer-mustafa-ahmed-calls-katrina-kaif-hrithik-roshans-female-version-11359209?pfrom=home-ndtv_lifestyle
Link,"A Lottery Ticket For Rs 11,000 Is Offering A Rs 9.3 Crore Picasso As Prize",https://www.ndtv.com/lifestyle/a-lottery-ticket-for-rs-11-000-is-offering-a-rs-9-3-crore-picasso-as-grand-prize-11355870?pfrom=home-ndtv_lifestyle
Link,"How Jr NTR Lost 9.5 Kg Of Muscle Mass In 50 Days, Fitness Trainer Reveals",https://www.ndtv.com/lifestyle/how-jr-ntr-lost-9-5-kg-of-muscle-mass-in-50-days-fitness-trainer-reveals-11356173?pfrom=home-ndtv_lifestyle
Link,"Inside Alia-Ranbir's Austria Anniversary Stay Worth Rs 93,000 A Night",https://www.ndtv.com/lifestyle/inside-alia-bhatt-ranbir-kapoors-austria-anniversary-stay-worth-rs-93-000-a-night-11355818?pfrom=home-ndtv_lifestyle
Link,Where Is Mayank Yadav? LSG Breaks Silence On The 156.7 Kmph LSG Star,https://sports.ndtv.com/ipl-2026/where-is-mayank-yadav-lsg-breaks-silence-on-the-156-7-kmph-lsg-star-11358170?pfrom=home-ndtv_sports
Link,IPL 2026: CSK Captain Ruturaj Gaikwad Breaks Silence On His Horrendous Form,https://sports.ndtv.com/ipl-2026/ipl-2026-csk-captain-ruturaj-gaikwad-breaks-silence-on-his-horrendous-form-others-covering-up-for-me-11358296?pfrom=home-ndtv_sports
Link,"SRH Pacer Ruled Out Of IPL 2026 Day After Victory Over RR, Replacement Named",https://sports.ndtv.com/ipl-2026/sunrisers-hyderabad-pacer-brydon-carse-ruled-out-of-ipl-2026-day-after-victory-over-rajasthan-royals-replacement-named-11356860?pfrom=home-ndtv_sports
Link,Good News For SRH As Pat Cummins Set To Join Squad On This Day. Report,https://sports.ndtv.com/ipl-2026/good-news-for-sunrisers-hyderabad-as-pat-cummins-set-to-join-squad-on-this-day-report-11356206?pfrom=home-ndtv_sports
Link,"SRH Pacer, Who Scripted History On IPL Debut, Recreates Viral 'Siraj' Video",https://sports.ndtv.com/ipl-2026/sunrisers-hyderabad-pacer-praful-hinge-who-scripted-history-on-ipl-debut-recreates-viral-mohammed-siraj-video-11356104?pfrom=home-ndtv_sports
Link,"KKR Pacer Handed 2-Year Ban For Choosing IPL Over PSL, Sent Big Message",https://sports.ndtv.com/ipl-2026/kkr-star-blessing-muzarabani-handed-strict-punishment-by-pakistan-cricket-board-this-is-the-reason-11355654?pfrom=home-ndtv_sports
Link,"Vaibhav Sooryavanshi Told To ""Watch Out For Sharks"" After Golden Duck",https://sports.ndtv.com/ipl-2026/vaibhav-sooryavanshi-told-to-watch-out-for-sharks-after-golden-duck-against-srh-11353825?pfrom=home-ndtv_sports
Link,Does 8 Glasses Of Water Really Clear Your Skin? Viral Post Sparks Debate,https://food.ndtv.com/news/does-drinking-8-glasses-of-water-really-clear-your-skin-viral-post-sparks-debate-11357510?pfrom=home-ndtv_food
Link,"What Is Skyr, The Icelandic Yoghurt? How Is It Different From Greek Yoghurt?",https://food.ndtv.com/food-drinks/what-is-skyr-the-icelandic-yoghurt-how-is-it-different-from-dahi-and-greek-yoghurt-11357711?pfrom=home-ndtv_food
Link,"Viral Video From IPL Match Shows Rs 50 Chips Sold For Rs 100, Sparks Outrage",https://food.ndtv.com/news/viral-video-from-ipl-match-shows-rs-50-chips-sold-for-rs-100-internet-calls-it-scam-11357351?pfrom=home-ndtv_food
Link,Odisha's Bela Pana Is The Ultimate Summer Superdrink,https://food.ndtv.com/food-drinks/this-summer-try-this-traditional-odia-drink-to-beat-the-heat-11356131?pfrom=home-ndtv_food
Link,Bharat Coking Coal's IPO Creates History With 90 Lakh Applications,https://www.ndtvprofit.com/ipos/bharat-coking-coals-ipo-creates-history-with-90-lakh-applications?pfrom=home-ndtv_ndtvprofit
Link,Silver Tops $5 Trillion In Asset Value As Prices Cross New Milestone,https://www.ndtvprofit.com/markets/silver-tops-5-trillion-in-asset-value-as-prices-cross-new-milestone?pfrom=home-ndtv_ndtvprofit
Link,What's Behind India's Low Inflation? RBI Governor Outlines Three Major Reasons — Profit Exclusive,https://www.ndtvprofit.com/economy-finance/flexible-target-regime-to-softer-food-prices-rbi-governor-outlines-indias-low-inflation-story?pfrom=home-ndtv_ndtvprofit
Link,RBI Governor Lauds Central Bank Independence In India Amid Clouds Over Fed Autonomy,https://www.ndtvprofit.com/exclusive/economy-reserve-bank-of-india-rbi-governor-sanjay-malhotra-central-bank-independence-us-federal-reserve-autonomy-jerome-powell-probe-donald-trump?pfrom=home-ndtv_ndtvprofit
Link,"1.3 Billion Globally Have Fatty Liver Disease, Says Lancet Study",https://www.ndtv.com/health/1-3-billion-globally-have-fatty-liver-disease-numbers-to-reach-2-billion-by-2050-lancet-study-11354442?pfrom=home-ndtv_health
Link,Experts Explain Evidence After Elon Musk's Covid Vaccine Claims Go Viral,https://www.ndtv.com/health/covid-vaccine-claims-go-viral-after-elon-musks-comments-experts-explain-what-the-evidence-shows-11354743?pfrom=home-ndtv_health
Link,Novo Nordisk Partners With OpenAI To Accelerate Drug Discovery,https://www.ndtv.com/health/novo-nordisk-partners-with-openai-to-accelerate-drug-discovery-11354778?pfrom=home-ndtv_health
Link,"Air Strikes Near Iran Nuclear Sites Pose Major Health Risks, Warns WHO",https://www.ndtv.com/health/air-strikes-near-iran-nuclear-sites-pose-major-health-risks-warns-who-11355107?pfrom=home-ndtv_health
Link,"Hills, Beaches, Food And History: What A Tamil Nadu Holiday Looks Like",https://www.ndtv.com/travel/hills-beaches-food-and-history-what-a-tamil-nadu-holiday-looks-like-11356088?pfrom=home-ndtv_travel
Link,Why April Is The Perfect Time To Visit Yumthang Valley In Sikkim,https://www.ndtv.com/travel/why-april-is-the-perfect-time-to-visit-yumthang-valley-in-sikkim-11355840?pfrom=home-ndtv_travel
Link,Japan Rail Pass To Cost More From October: How It Affects Indian Travellers,https://www.ndtv.com/travel/japan-rail-pass-to-cost-more-from-october-how-it-affects-indian-travellers-11355060?pfrom=home-ndtv_travel
Link,"Manali vs Kasol, Which Is Better For A Budget Hill Station Trip This Summer?",https://www.ndtv.com/travel/manali-vs-kasol-which-is-better-for-a-budget-hill-station-trip-this-summer-11354967?pfrom=home-ndtv_travel
Link,"AP Inter Results To Be Out At 10:31 AM, Here's How To Check Your Scores Via NDTV",https://www.ndtv.com/education/ap-inter-1st-2nd-year-result-2026-check-your-scores-via-ndtv-11359085?pfrom=home-ndtv_education
Link,"MPBSE 10th, 12th Results 2026 At 11 AM: Check Official Website, Direct Link",https://www.ndtv.com/education/mpbse-10th-12th-results-2026-check-official-website-direct-link-to-download-11359047?pfrom=home-ndtv_education
Link,"Andhra Pradesh Inter Results 2026: Official Website, Direct Link To Download",https://www.ndtv.com/education/andhra-pradesh-inter-1st-and-2nd-year-results-2026-results-at-10-30-am-official-website-direct-link-to-download-11358969?pfrom=home-ndtv_education
Link,"CBSE Class 10 Result 2026 LIVE: Result To Be Out Anytime Soon, Check Here",https://www.ndtv.com/education/cbse-class-10th-result-2026-live-updates-result-direct-link-toppers-list-download-scorecard-check-pass-percentage-marks-11358874?pfrom=home-ndtv_education
Link,"Review: Kinetic DX Is Back, But Not Like You Remember It",https://www.ndtv.com/auto/kinetic-dx-review-range-performance-features-price-battery-11356698?pfrom=home-ndtv_auto
Link,Chery Tiggo 7L Design Patented in India; Mahindra XUV 7XO's New Rival Incoming,https://www.ndtv.com/auto/chery-tiggo-7l-design-patented-in-india-mahindra-xuv-7xos-new-rival-incoming-11356531?pfrom=home-ndtv_auto
Link,Suzuki Burgman 400 Scooter Showcased In India Following 125 cc Launch,https://www.ndtv.com/auto/suzuki-burgman-400-scooter-showcased-in-india-following-125-cc-launch-11356426?pfrom=home-ndtv_auto
Link,Triumph Bonneville 400 Snapped In India- Royal Enfield Classic 350 Challenger Launching Soon?,https://www.ndtv.com/auto/triumph-bonneville-400-snapped-in-india-royal-enfield-classic-350-challenger-launching-soon-11356411?pfrom=home-ndtv_auto
Link,हिंदी न्यूज़,https://ndtv.in/?pfrom=home-ndtv_hindinews
Link,"HR एग्जीक्यूटिव के खिलाफ एक्शन हो... TCS में धर्मांतरण, यौन उत्पीड़न के गंदे खेल से इस बिजनेसमैन को लगा झटका",https://ndtv.in/maharashtra-news/maharashtra-nashik-tcs-conversion-and-harassmen-action-should-be-taken-against-the-hr-executive-said-mohandas-pai-11358791?pfrom=home-ndtv_hindinews
Link,"छन रही बूंदी, बन रही पूड़ी-सब्जी... सम्राट चौधरी के शपथ ग्रहण की दावत के लिए BJP दफ्तर में खास इंतजाम",https://ndtv.in/bihar-news/bihar-special-arrangements-made-at-for-samrat-chaudharys-cm-swearing-in-patna-bjp-office-11359004?pfrom=home-ndtv_hindinews
Link,"'आपके आंसू मेरे हैं': Vedanta पावर प्लांट हादसे पर भावुक हुए अनिल अग्रवाल,बोले- जांच में नहीं छोड़ेंगे कोई कसर",https://ndtv.in/business-news/vedanta-chairman-anil-agarwal-reacts-to-tragic-singhitarai-vedanta-power-plant-blast-says-your-tears-are-mine-chhattisgarh-boiler-blast-vedanta-boiler-11358767?pfrom=home-ndtv_hindinews
Link,मध्‍यप्रदेश-छत्तीसगढ़,https://mpcg.ndtv.in/?pfrom=home-ndtv_mpcg
